files_modified,files_created,files_deleted,entropy,extensions,cpu,memory,suspicious_proc,disk_io,new_proc,honeypot_hit,honeypot_rate,acceleration,burst,consistency
0.27735518374504303,0.2508004729629946,0.07946194643308002,0.18996182237796308,0.29940137174989434,0.24653466051702572,0.23539651464059516,0.28681778901509164,0.056466589408840445,0.10772741319984101,0.17074752392760978,0.10714719935926037,0.2844273027924418,0.0817110785714603,0.15506072679844296
0.18429046133155358,0.2209426903440513,0.07608960878305933,0.0956616240880033,0.21586111391987167,0.04816011366989346,0.1147050890194587,0.04462540828317708,0.0760419866487866,0.14140266764668613,0.021499441010962406,0.0352066516174757,0.13457444616261885,0.03470896107087411,0.2724451504584726
0.21479034971595476,0.037214117399457444,0.03607784302383777,0.07584836209043723,0.2683980922275369,0.2573296759517154,0.2644983954735905,0.09650063733693971,0.12490611075519192,0.20946868030446644,0.019078916945547773,0.03935160562684028,0.17204071210914948,0.03634022378938435,0.10038206619358593
0.1243229149070924,0.024820688646769673,0.07710589642533636,0.22290149525844719,0.06227100543829489,0.09965269598408512,0.209739823805929,0.17543203384407682,0.2923075484776437,0.28936159353256,0.12406337999395128,0.058641037284675054,0.184069530133542,0.24750329112059596,0.29416459040631626
0.0964814645089217,0.21748231839308496,0.2994095912302736,0.24004418069673114,0.10889873281162189,0.05583987467466743,0.1108177423518387,0.060153671384757273,0.04435478343795008,0.12418608037578827,0.0581179217022025,0.18349460005968854,0.04534112686985903,0.27713907043570835,0.1317531664372416
0.1516206235395641,0.09827363034970149,0.10848945938261248,0.24995632682389785,0.1778925553968257,0.2769678759427234,0.04059517553658915,0.2213212498699193,0.28587066802790945,0.23887619391194173,0.2597521228255885,0.05696735013780728,0.09802728718086456,0.26691174497781955,0.2963494978300967
0.16818253808826175,0.22600578444978334,0.14016108512279007,0.24541233520714184,0.06836957622804081,0.07016032578318426,0.2779050747543075,0.20047569289254832,0.1738615287252187,0.034853220756862535,0.29080128249718873,0.13032803355875938,0.19612013383889318,0.006770342903306936,0.15710986638577396
0.1448281458660882,0.219680826674819,0.01949002939953236,0.11091791735485736,0.1677378459178219,0.107528284736132,0.29404951663153595,0.006644967150303138,0.237606820637325,0.04488298257731564,0.23377132181252466,0.052021831460355474,0.05653103140351629,0.022709824702340706,0.1934536227733345
0.16378265888158725,0.15247636099643508,0.062046681860931284,0.05067884107215892,0.0494204680420046,0.13418736016434366,0.2763090487095269,0.23997411497201102,0.01770936724309554,0.19120826579314273,0.14051040510743468,0.2660117302404118,0.04646183317557099,0.1298094594434491,0.1729167027513313
0.023319129003574378,0.04059131989021012,0.16158664794687247,0.2879759332295032,0.027215490858045276,0.28987303761666594,0.05977425920680163,0.0729576418228445,0.13414090969468107,0.22422698205301572,0.18984766437954004,0.21741126805119515,0.2760986429072789,0.04381233735742172,0.204162399779814
0.2243840765934333,0.1986326443636083,0.11980984661045932,0.09077982493455232,0.18488986073573593,0.05873715184989726,0.023497475242796072,0.28522867001277724,0.10229530894913832,0.2484589386545187,0.24324112514964757,0.1400695649883032,0.23574248907940662,0.09823708246647743,0.1286892563411903
0.0259662409859145,0.14069272245656028,0.15389367767294135,0.2563500745018503,0.14803452892009616,0.056020717827673525,0.10930536738643852,0.20217573303527575,0.2633919663764307,0.05610005574636038,0.21680491938283625,0.22364075770042574,0.06064760033297995,0.0017587192537208084,0.08390861472639949
0.2413135651601628,0.1901493009156647,0.0033362627325966843,0.21550672373406626,0.20781888978407118,0.2782333957472586,0.08547465880437956,0.031492602514475686,0.24017566574973526,0.14400418767169262,0.290106646188875,0.28550391923131785,0.10974881141270258,0.10355555008776722,0.12437293951943389
0.037785833145714286,0.12629721834295685,0.28294023583687755,0.21143720936980176,0.008671549560545356,0.10173938659252597,0.05076868592729915,0.02487631768100217,0.01197186438629303,0.19491843068556522,0.2312326883012899,0.253521560867775,0.08938859784898921,0.2001151372139146,0.28674442115868803
0.03395470328645522,0.09213844346934941,0.09111953509403406,0.20189379101918284,0.10177955816205068,0.15042575241246406,0.02917971321345204,0.08370768730633546,0.16025412012473708,0.13913086893604637,0.03200247446208071,0.1946932746569002,0.2345100897843223,0.05168321220655422,0.26675376485046626
0.2601271989178243,0.19956289519880335,0.009973169401204351,0.26970134179081234,0.2773015156598032,0.07758098825997657,0.2563794259975984,0.2516705636518948,0.192303613289753,0.07244571962354966,0.28225976509877837,0.20774486996386338,0.28921383738472145,0.16274446583825633,0.29527820288952655
0.24356965399803523,0.018900003819252963,0.1933355113996408,0.05246868309009076,0.1810906431580317,0.10489512195883356,0.13967529394928765,0.05216851496510556,0.14362359455226356,0.26045469706368063,0.16364132530421635,0.06096722794326262,0.01581672336295383,0.16492757101988065,0.06884012979921995
0.21269775868605895,0.1978172604105848,0.25367625179861325,0.03073127356990165,0.2739282501587096,0.22777549908676847,0.2804912023428543,0.03825826768046629,0.07292618583917285,0.0012107886722874772,0.29764379011789993,0.1286336305927838,0.15875454197718425,0.03464090861607703,0.1593300193622639
0.2138309741752153,0.1506504190738705,0.19184430462408283,0.2781980321440383,0.09911330813482884,0.11423198371726649,0.04511758474095486,0.07159127102892611,0.11101959198429817,0.22547330672666183,0.11361384162456427,0.15860199853263762,0.16300197144699594,0.22387535745701362,0.04585585929648265
0.15546458458836662,0.2636474867617639,0.2791472435034604,0.24800733689202517,0.14819525988760593,0.20849294557796688,0.2756309132637397,0.030547249818760322,0.039716931472869164,0.10737417085195797,0.10573474531388008,0.2505943372954375,0.1833345150227966,0.0538932922220578,0.13249302704885643
0.11737719355289601,0.09837362566549572,0.21414479506362208,0.2533457211471742,0.10430434929292068,0.01148651306067565,0.29177912581738275,0.054657817061825785,0.19927053970946482,0.29004819873523785,0.03600202199847772,0.04747381833243507,0.2838752336361222,0.2660432337326938,0.18913624160369996
0.23588500003442445,0.21712866600930136,0.2215764597374893,0.24603789768818254,0.2851218474112883,0.21118711251010827,0.07631049344484377,0.23619068922576472,0.12671984013393126,0.17749914486091437,0.2653185081055759,0.11105664833929255,0.12221290171278867,0.13361423749232113,0.12274465431735698
0.21993637867539848,0.14269940949928503,0.028228980630986722,0.24804410929511994,0.054965272238796346,0.1973129217943278,0.1280955554091909,0.14148297818639394,0.2590093670936981,0.019393303817887963,0.2903626940585515,0.29148127421051334,0.19749806545646434,0.0676566133448684,0.08252456578252143
0.2533600880073191,0.1814946672556346,0.23897894881132117,0.1833626375602256,0.24263820519970164,0.22558899388489456,0.20597099800633287,0.2021431682394102,0.27231220266591427,0.17500860186338227,0.1411585726347482,0.0705147824523939,0.10948070362595073,0.004564195166974305,0.19265706754031525
0.0957263506518153,0.03773825498624038,0.01906792674474069,0.12992220117508335,0.1617206980451272,0.21106758148631896,0.19563330140965363,0.2271149923407519,0.005632494119632903,0.17292315566810212,0.19163217325996873,0.0854402818772812,0.28756914522448834,0.13985387449711748,0.29032073717628915
